date,adj_close,close,high,low,open,volume
2017-01-23,911.905029296875,1153.3499755859375,1156.75,1129.9000244140625,1132.5,2318546
2017-01-24,916.5105590820312,1159.175048828125,1161.5,1145.0,1152.0,2282638
2017-01-25,930.2088623046875,1176.5,1180.0,1159.0250244140625,1161.300048828125,4111648
2017-01-27,932.1061401367188,1178.9000244140625,1189.375,1172.5250244140625,1172.5250244140625,2871658
2017-01-30,922.2628784179688,1166.449951171875,1175.9749755859375,1159.074951171875,1170.5,2577956
2017-01-31,881.5043334960938,1114.9000244140625,1166.0250244140625,1100.0250244140625,1160.0,4666804
2017-02-01,857.033203125,1083.949951171875,1119.9749755859375,1077.7750244140625,1110.0,4864152
2017-02-02,872.7476806640625,1103.824951171875,1109.5,1076.5,1085.0250244140625,6009482
2017-02-03,882.5911865234375,1116.2750244140625,1121.5,1095.5,1104.8499755859375,2153372
2017-02-06,885.8333129882812,1120.375,1129.25,1107.4749755859375,1129.0,2408910
2017-02-07,887.3550415039062,1122.300048828125,1126.300048828125,1113.0,1122.0,1814638
2017-02-08,897.772216796875,1135.4749755859375,1141.300048828125,1122.0250244140625,1122.449951171875,2212584
2017-02-09,916.0953979492188,1158.6500244140625,1164.0,1135.0999755859375,1137.5,4033202
2017-02-10,947.9788208007812,1198.9749755859375,1212.2249755859375,1155.5,1155.5,5782160
2017-02-13,954.4227905273438,1207.125,1214.5,1191.175048828125,1198.0,3819812
2017-02-14,951.2600708007812,1203.125,1209.824951171875,1199.0,1209.824951171875,2033328
2017-02-15,954.2050170898438,1206.8499755859375,1214.0,1187.550048828125,1198.5,1924972
2017-02-16,967.6661987304688,1223.875,1239.0,1217.800048828125,1230.0,4175680
2017-02-17,951.9122924804688,1203.949951171875,1237.800048828125,1201.0,1236.0,2723324
2017-02-20,989.19140625,1251.0999755859375,1277.5,1204.050048828125,1212.5,3973948
2017-02-21,974.6240234375,1232.675048828125,1262.949951171875,1227.574951171875,1257.0,5501112
2017-02-22,953.3355102539062,1205.75,1235.0,1200.074951171875,1232.949951171875,4505496
2017-02-23,981.126953125,1240.9000244140625,1246.625,1207.5,1207.5,4853352
2017-02-27,984.309814453125,1244.925048828125,1251.0,1235.0250244140625,1239.550048828125,2139892
2017-02-28,974.97998046875,1233.125,1245.0,1225.0,1244.75,2354828
2017-03-01,980.23779296875,1239.7750244140625,1250.949951171875,1235.0,1239.949951171875,1130374
2017-03-02,988.895263671875,1250.7249755859375,1255.0,1235.0250244140625,1243.3499755859375,1544942
2017-03-03,985.969970703125,1247.0250244140625,1249.8499755859375,1237.699951171875,1246.0,1013970
2017-03-06,977.4505004882812,1236.25,1242.0,1227.2750244140625,1240.0,1400694
2017-03-07,988.2431640625,1249.9000244140625,1252.5,1237.5250244140625,1241.449951171875,1511672
2017-03-08,993.1450805664062,1256.0999755859375,1260.0,1246.0999755859375,1251.0,1791510
2017-03-09,996.1298217773438,1259.875,1262.0,1252.0250244140625,1257.074951171875,858468
2017-03-10,1005.0249633789062,1271.125,1274.7750244140625,1256.9749755859375,1259.800048828125,1171420
2017-03-14,1015.0066528320312,1283.75,1293.574951171875,1275.5250244140625,1278.4000244140625,3402294
2017-03-15,987.6504516601562,1249.1500244140625,1286.074951171875,1246.925048828125,1286.0,3022496
2017-03-16,996.5841674804688,1260.449951171875,1263.5,1253.0,1253.0,1571818
2017-03-17,998.5016479492188,1262.875,1273.0,1254.875,1273.0,2593152
2017-03-20,980.4154663085938,1240.0,1262.9749755859375,1233.0,1262.9749755859375,3487540
2017-03-21,983.0642700195312,1243.3499755859375,1246.0,1232.5,1241.0,3373700
2017-03-22,980.0003662109375,1239.4749755859375,1248.0,1234.9749755859375,1240.074951171875,1888716
2017-03-23,972.6470336914062,1230.175048828125,1242.5250244140625,1223.5999755859375,1241.0,2620638
2017-03-24,959.5421142578125,1213.5999755859375,1234.9000244140625,1211.6500244140625,1234.9000244140625,5099814
2017-03-27,953.5529174804688,1206.0250244140625,1220.0,1203.0,1213.4749755859375,2181270
2017-03-28,960.62890625,1214.9749755859375,1221.699951171875,1205.0,1205.0,1153158
2017-03-29,966.4210815429688,1222.300048828125,1225.4000244140625,1212.800048828125,1218.0,1717764
2017-03-30,964.9976806640625,1220.5,1232.5,1217.5,1222.449951171875,2986086
2017-03-31,961.3610229492188,1215.9000244140625,1220.425048828125,1207.5,1219.199951171875,1867044
2017-04-03,953.4144287109375,1205.8499755859375,1217.5,1204.0999755859375,1217.5,1196888
2017-04-05,949.2835083007812,1200.625,1209.949951171875,1197.5,1209.949951171875,2905568
2017-04-06,948.8090209960938,1200.0250244140625,1205.0,1196.2750244140625,1200.0,1720704
2017-04-07,960.273681640625,1214.5250244140625,1216.625,1196.074951171875,1197.449951171875,2277012
2017-04-10,957.5852661132812,1211.125,1224.5,1202.5,1216.0,2543264
2017-04-11,956.4190063476562,1209.6500244140625,1221.550048828125,1203.0,1208.6500244140625,1557784
2017-04-12,946.1206665039062,1196.625,1214.0,1191.5,1211.25,1050538
2017-04-13,920.58251953125,1164.324951171875,1204.5,1160.5250244140625,1200.0,2500472
2017-04-17,915.127197265625,1157.425048828125,1166.449951171875,1147.574951171875,1165.199951171875,2270882
2017-04-18,912.7351684570312,1154.4000244140625,1167.0999755859375,1151.0250244140625,1165.0,1730620
2017-04-19,908.9205322265625,1149.574951171875,1174.3499755859375,1126.4000244140625,1131.75,5626812
2017-04-20,919.33740234375,1162.75,1166.0,1145.4749755859375,1152.6500244140625,1268842
2017-04-21,913.5260009765625,1155.4000244140625,1167.824951171875,1150.5,1164.550048828125,1161154
2017-04-24,920.365234375,1164.050048828125,1169.824951171875,1141.25,1150.0,2000020
2017-04-25,913.80224609375,1155.75,1172.2249755859375,1151.3499755859375,1164.0,3148710
2017-04-26,913.3480834960938,1155.175048828125,1171.9749755859375,1151.5250244140625,1170.0,2187438
2017-04-27,910.3038330078125,1151.324951171875,1163.9000244140625,1138.824951171875,1153.0250244140625,5773186
2017-04-28,898.6417846679688,1136.574951171875,1149.375,1134.0,1147.0,2540510
2017-05-02,905.263671875,1144.949951171875,1151.0,1140.0,1147.0,2382696
2017-05-03,924.0018920898438,1168.6500244140625,1172.5,1134.25,1147.5,3514406
2017-05-04,921.155517578125,1165.050048828125,1175.0,1154.4000244140625,1174.9749755859375,2708208
2017-05-05,917.3605346679688,1160.25,1166.25,1151.25,1154.0,1682474
2017-05-08,926.0379028320312,1171.2249755859375,1173.699951171875,1158.8499755859375,1160.5,1071782
2017-05-09,930.0307006835938,1176.2750244140625,1180.5,1166.2750244140625,1171.9749755859375,1790270
2017-05-10,922.0844116210938,1166.2249755859375,1178.074951171875,1158.0,1177.5,1206388
2017-05-11,928.8053588867188,1174.7249755859375,1180.0,1161.375,1173.6500244140625,2071302
2017-05-12,933.233154296875,1180.324951171875,1184.949951171875,1160.0250244140625,1171.6500244140625,2314446
2017-05-15,934.9923095703125,1182.550048828125,1188.9749755859375,1170.800048828125,1187.550048828125,1817604
2017-05-16,960.31298828125,1214.574951171875,1217.5,1186.7249755859375,1190.0,3601026
2017-05-17,970.670654296875,1227.675048828125,1230.375,1211.5,1216.75,2876198
2017-05-18,1002.6329956054688,1268.0999755859375,1286.0,1221.125,1225.0,5138594
2017-05-19,991.1485595703125,1253.574951171875,1270.2750244140625,1243.0,1268.0999755859375,1786044
2017-05-22,1000.7156982421875,1265.675048828125,1276.875,1255.0,1255.0,1663940
2017-05-23,996.9006958007812,1260.8499755859375,1282.074951171875,1257.0,1266.5999755859375,2748596
2017-05-24,1011.7055053710938,1279.574951171875,1285.0,1264.824951171875,1267.4000244140625,2534548
2017-05-25,1037.579833984375,1312.300048828125,1318.7750244140625,1284.0,1288.5,4094094
2017-05-26,1019.2568359375,1289.125,1313.425048828125,1282.324951171875,1312.5,1362550
2017-05-29,1017.1218872070312,1286.425048828125,1298.25,1282.0,1289.5,1749290
2017-05-30,1008.5238037109375,1275.550048828125,1287.9749755859375,1262.5,1280.0,927634
2017-05-31,1006.744873046875,1273.300048828125,1286.25,1264.0,1266.5,2502730
2017-06-01,1009.5120849609375,1276.800048828125,1282.0,1265.0,1265.0,1080064
2017-06-02,1013.9788818359375,1282.449951171875,1295.925048828125,1276.25,1278.125,1355648
2017-06-05,1029.4161376953125,1301.9749755859375,1309.949951171875,1280.074951171875,1282.5,1500188
2017-06-06,1065.806640625,1348.0,1354.4749755859375,1315.0,1315.5,5946720
2017-06-07,1033.8837890625,1307.625,1350.0,1288.2750244140625,1348.5,4927776
2017-06-08,996.8614501953125,1260.800048828125,1302.4749755859375,1257.75,1299.0,3330714
2017-06-09,991.0896606445312,1253.5,1273.699951171875,1243.0,1260.0,3148034
2017-06-12,983.261962890625,1243.5999755859375,1256.449951171875,1235.199951171875,1248.5,1626506
2017-06-13,980.0040283203125,1225.7750244140625,1240.550048828125,1223.5,1232.5,1175414
2017-06-14,987.4595336914062,1235.0999755859375,1238.0,1227.5,1227.5,1489142
2017-06-15,963.8743286132812,1205.5999755859375,1234.8499755859375,1202.5,1234.5,2997198
2017-06-16,959.2771606445312,1199.8499755859375,1217.5,1193.25,1207.4749755859375,2450426
2017-06-19,972.069091796875,1215.8499755859375,1223.175048828125,1202.574951171875,1208.449951171875,1644742
2017-06-20,977.3858642578125,1222.5,1224.5,1190.1500244140625,1215.5,1670958
2017-06-21,961.9152221679688,1203.1500244140625,1221.074951171875,1198.5999755859375,1220.0,1657818
2017-06-22,957.3384399414062,1197.425048828125,1215.5,1192.5,1204.5,5775882
2017-06-23,944.086669921875,1180.8499755859375,1206.9749755859375,1177.0,1199.699951171875,1424756
2017-06-27,936.5512084960938,1171.425048828125,1192.3499755859375,1165.800048828125,1175.300048828125,1974330
2017-06-28,939.4296875,1175.0250244140625,1179.0,1167.5,1174.949951171875,1789726
2017-06-29,932.713623046875,1166.625,1186.0250244140625,1161.550048828125,1179.5,2471826
2017-06-30,944.3465576171875,1181.175048828125,1188.5,1161.550048828125,1162.199951171875,1753848
2017-07-03,948.84375,1186.800048828125,1191.5250244140625,1171.550048828125,1178.699951171875,1475956
2017-07-04,946.1453247070312,1183.425048828125,1190.2249755859375,1175.0250244140625,1186.6500244140625,1215134
2017-07-05,941.8079223632812,1178.0,1182.5,1172.5,1180.4000244140625,815856
2017-07-06,938.4301147460938,1173.7750244140625,1180.949951171875,1170.050048828125,1179.5,1026788
2017-07-07,932.1942138671875,1165.9749755859375,1178.2249755859375,1162.75,1175.0,1232090
2017-07-10,973.3684692382812,1217.4749755859375,1222.449951171875,1189.4749755859375,1203.0,783608
2017-07-11,989.697509765625,1237.9000244140625,1257.4000244140625,1213.0,1213.0,3537504
2017-07-12,975.167236328125,1219.7249755859375,1241.6500244140625,1215.050048828125,1241.25,2646450
2017-07-13,977.9451904296875,1223.199951171875,1236.0,1213.300048828125,1222.5,3131960
2017-07-14,958.37744140625,1198.7249755859375,1212.5,1187.5,1191.5,4508432
2017-07-17,957.5781860351562,1197.7249755859375,1211.050048828125,1191.0999755859375,1198.8499755859375,2211822
2017-07-18,962.735107421875,1204.175048828125,1221.5,1198.074951171875,1198.074951171875,1908002
2017-07-19,979.2247314453125,1224.800048828125,1230.0,1207.550048828125,1207.75,3915576
2017-07-20,977.265869140625,1222.3499755859375,1228.449951171875,1215.25,1224.625,1182504
2017-07-21,995.854248046875,1245.5999755859375,1250.0,1217.2750244140625,1217.449951171875,2148416
2017-07-24,1014.4947509765625,1265.3499755859375,1270.0,1241.0,1241.0,2271402
2017-07-25,1030.8507080078125,1285.75,1290.0,1259.199951171875,1262.875,2678832
2017-07-26,1024.63671875,1278.0,1287.5,1273.5,1280.0,1459826
2017-07-27,994.8519287109375,1240.8499755859375,1292.4000244140625,1233.25,1271.0999755859375,4255304
2017-07-28,995.8942260742188,1242.1500244140625,1246.5250244140625,1221.0,1240.5,1382752
2017-07-31,998.9006958007812,1245.9000244140625,1259.5,1231.5,1235.5,2019662
2017-08-01,1002.849365234375,1250.824951171875,1260.375,1245.5,1250.0,1747460
2017-08-02,991.6847534179688,1236.9000244140625,1254.0,1231.0,1250.0,1251024
2017-08-03,997.95849609375,1244.7249755859375,1251.0,1233.2249755859375,1240.0,1882548
2017-08-04,1011.3278198242188,1261.4000244140625,1264.1500244140625,1244.0,1245.4000244140625,1387890
2017-08-07,1003.5706787109375,1251.7249755859375,1260.0,1240.5999755859375,1258.25,1885520
2017-08-08,1003.4105224609375,1251.5250244140625,1264.300048828125,1248.1500244140625,1256.0,1073958
2017-08-09,1006.9984741210938,1256.0,1261.425048828125,1246.6500244140625,1250.0,992946
2017-08-10,1006.77783203125,1255.7249755859375,1260.300048828125,1243.175048828125,1254.5,1526172
2017-08-11,1000.6043701171875,1248.0250244140625,1267.5,1241.5,1249.949951171875,1394736
2017-08-14,989.9210205078125,1234.699951171875,1254.949951171875,1231.5,1251.5,786504
2017-08-16,999.1210327148438,1246.175048828125,1271.9000244140625,1232.5999755859375,1242.0,1373340
2017-08-17,996.4354248046875,1242.824951171875,1252.5,1231.050048828125,1250.3499755859375,1752374
2017-08-18,1007.7199096679688,1256.9000244140625,1274.949951171875,1235.699951171875,1237.0,2837356
2017-08-21,1013.7334594726562,1264.4000244140625,1274.5,1247.1500244140625,1252.75,2304834
2017-08-22,1001.2054443359375,1248.7750244140625,1269.75,1246.0,1261.5,1131326
2017-08-23,997.95849609375,1244.7249755859375,1258.4000244140625,1236.574951171875,1252.5,1562272
2017-08-24,1000.8251953125,1248.300048828125,1258.9749755859375,1243.074951171875,1248.8499755859375,1623908
2017-08-28,997.0968017578125,1243.6500244140625,1252.699951171875,1230.5,1252.300048828125,2036796
2017-08-29,990.5023803710938,1235.425048828125,1248.0,1231.9749755859375,1241.0,1312602
2017-08-30,995.9944458007812,1242.2750244140625,1245.0,1230.050048828125,1240.5,970782
2017-08-31,1000.7249145507812,1248.175048828125,1252.199951171875,1233.324951171875,1242.5,1784664
2017-09-01,984.7296752929688,1228.2249755859375,1249.0250244140625,1218.2750244140625,1240.0,1702330
2017-09-04,984.629638671875,1228.0999755859375,1230.5,1219.0,1226.550048828125,1062544
2017-09-05,995.9143676757812,1242.175048828125,1245.0,1218.5250244140625,1230.0,1165994
2017-09-06,983.4265747070312,1226.5999755859375,1237.425048828125,1225.0,1234.074951171875,1228764
2017-09-07,986.193115234375,1230.050048828125,1234.199951171875,1225.5250244140625,1229.0,870636
2017-09-08,990.4022827148438,1235.300048828125,1237.0,1226.2750244140625,1226.875,1021134
2017-09-11,983.927978515625,1227.2249755859375,1241.4749755859375,1225.0,1235.5999755859375,732764
2017-09-12,997.557373046875,1244.2249755859375,1248.5,1228.5,1236.949951171875,1396460
2017-09-13,997.8584594726562,1244.5999755859375,1265.824951171875,1237.5999755859375,1250.0,1278980
2017-09-14,996.9564819335938,1243.4749755859375,1248.800048828125,1235.949951171875,1241.0,1081510
2017-09-15,1004.6129760742188,1253.0250244140625,1258.5,1242.5,1249.5,2944072
2017-09-18,1001.8070678710938,1249.5250244140625,1259.4749755859375,1244.625,1252.4749755859375,726600
2017-09-19,1001.4861450195312,1249.125,1252.5,1245.75,1252.5,782754
2017-09-20,999.6021118164062,1246.7750244140625,1257.0,1237.1500244140625,1257.0,1334642
2017-09-21,1012.1693115234375,1262.449951171875,1270.5,1240.0,1245.5250244140625,2438740
2017-09-22,1003.6310424804688,1251.800048828125,1263.449951171875,1246.0,1259.949951171875,2435396
2017-09-25,1006.497314453125,1255.375,1267.0,1246.375,1248.2750244140625,1599558
2017-09-26,992.0254516601562,1237.324951171875,1263.199951171875,1233.0,1255.0,1449230
2017-09-27,1000.1836547851562,1247.5,1256.0999755859375,1236.875,1245.0,2010356
2017-09-28,992.7472534179688,1238.2249755859375,1257.0,1226.0,1247.3499755859375,4332866
2017-09-29,976.5120849609375,1217.9749755859375,1242.0,1210.75,1239.5,1985014
2017-10-03,981.5225219726562,1224.2249755859375,1227.1500244140625,1213.5250244140625,1220.0,1923006
2017-10-04,979.0573120117188,1221.1500244140625,1227.0,1212.5,1224.800048828125,1300778
2017-10-05,973.966064453125,1214.800048828125,1221.7249755859375,1212.199951171875,1220.5,1684686
2017-10-06,980.8013305664062,1223.324951171875,1227.5,1214.0250244140625,1215.0,1389188
2017-10-09,983.7877197265625,1227.050048828125,1233.9749755859375,1220.5250244140625,1220.5250244140625,1773616
2017-10-10,985.8524780273438,1229.625,1234.9749755859375,1225.625,1227.5,1222010
2017-10-11,1002.3283081054688,1250.175048828125,1257.2249755859375,1228.375,1230.0,1527746
2017-10-12,1021.5101318359375,1274.0999755859375,1277.5,1253.5,1256.5,5006356
2017-10-13,1025.6793212890625,1279.300048828125,1304.4749755859375,1261.5,1274.0999755859375,4066320
2017-10-16,1036.0218505859375,1292.199951171875,1295.0,1277.5250244140625,1277.5250244140625,1218590
2017-10-17,1040.090576171875,1297.2750244140625,1307.4749755859375,1288.7750244140625,1292.5,1443016
2017-10-18,1036.9036865234375,1293.300048828125,1306.824951171875,1290.0,1297.5,1514144
2017-10-19,1035.8214111328125,1291.949951171875,1297.9000244140625,1285.5,1296.0,86822
2017-10-23,1037.424560546875,1293.949951171875,1314.5,1273.7249755859375,1292.0,1886088
2017-10-24,1033.6163330078125,1289.199951171875,1310.449951171875,1284.5250244140625,1310.0,1339020
2017-10-25,1028.9937744140625,1279.949951171875,1307.0,1277.5,1289.25,1105106
2017-10-26,1020.5322265625,1269.425048828125,1284.574951171875,1258.949951171875,1267.550048828125,3007552
2017-10-27,1038.8017578125,1292.1500244140625,1296.574951171875,1265.1500244140625,1269.0,1409270
2017-10-30,1051.6246337890625,1308.0999755859375,1310.0,1290.8499755859375,1293.0,1137252
2017-10-31,1054.7596435546875,1312.0,1320.0,1300.6500244140625,1300.6500244140625,1592634
2017-11-01,1046.2581787109375,1301.425048828125,1313.425048828125,1289.425048828125,1312.0,741882
2017-11-02,1055.6241455078125,1313.074951171875,1337.0,1303.375,1304.25,1468422
2017-11-03,1053.1925048828125,1310.050048828125,1318.3499755859375,1301.4000244140625,1316.199951171875,666886
2017-11-06,1071.461669921875,1332.7750244140625,1335.9000244140625,1305.875,1310.0,1377000
2017-11-07,1089.3492431640625,1355.0250244140625,1384.0,1333.0250244140625,1335.0,2696892
2017-11-08,1099.3782958984375,1367.5,1379.5,1359.125,1361.5,1402252
2017-11-09,1099.940673828125,1368.199951171875,1375.0,1359.6500244140625,1375.0,1152432
2017-11-10,1088.82666015625,1354.375,1363.0,1346.675048828125,1361.0999755859375,1356566
2017-11-13,1109.0052490234375,1379.4749755859375,1388.699951171875,1351.0250244140625,1351.0250244140625,1496996
2017-11-14,1091.1781005859375,1357.300048828125,1378.2750244140625,1353.75,1378.2750244140625,1657252
2017-11-15,1087.439697265625,1352.6500244140625,1377.5,1350.675048828125,1353.0,6670834
2017-11-16,1104.0611572265625,1373.324951171875,1381.5,1343.4749755859375,1355.0,1653482
2017-11-17,1088.2435302734375,1353.6500244140625,1374.050048828125,1351.800048828125,1374.050048828125,1325464
2017-11-20,1086.6964111328125,1351.7249755859375,1363.449951171875,1347.6500244140625,1357.5,1014498
2017-11-21,1074.43603515625,1336.4749755859375,1350.5,1333.0,1350.5,1527740
2017-11-22,1077.5311279296875,1340.324951171875,1354.8499755859375,1336.199951171875,1336.5,1822624
2017-11-23,1077.7724609375,1340.625,1346.5,1334.5,1340.5,793470
2017-11-24,1080.5059814453125,1344.0250244140625,1351.449951171875,1336.550048828125,1341.0,2287512
2017-11-27,1079.6214599609375,1342.925048828125,1347.949951171875,1331.0999755859375,1344.0,1856786
2017-11-28,1079.400390625,1342.6500244140625,1351.199951171875,1335.0,1343.0,911716
2017-11-29,1068.48681640625,1329.074951171875,1346.5,1325.0,1338.75,1447532
2017-11-30,1059.9853515625,1318.5,1333.4749755859375,1311.5,1326.824951171875,4299962
2017-12-01,1057.1514892578125,1314.9749755859375,1334.0,1310.75,1317.5,1031144
2017-12-04,1058.116455078125,1316.175048828125,1329.25,1301.4749755859375,1311.0,1259104
2017-12-05,1059.4027099609375,1317.7750244140625,1325.8499755859375,1314.074951171875,1315.5,1167914
2017-12-06,1058.498291015625,1316.6500244140625,1322.5,1306.425048828125,1318.0,1407518
2017-12-07,1052.046630859375,1308.625,1322.9749755859375,1307.5,1316.1500244140625,1326300
2017-12-08,1045.715576171875,1300.75,1322.5,1298.5,1309.0,1385548
2017-12-11,1069.6728515625,1330.550048828125,1336.324951171875,1304.175048828125,1304.175048828125,1008002
2017-12-12,1049.996337890625,1306.074951171875,1331.0,1303.699951171875,1330.5,1882246
2017-12-13,1056.5284423828125,1314.199951171875,1325.7249755859375,1300.5,1305.699951171875,2961458
2017-12-14,1028.149658203125,1278.9000244140625,1316.0,1265.550048828125,1316.0,5504150
2017-12-15,1023.245849609375,1272.800048828125,1292.2249755859375,1268.425048828125,1281.875,2718138
2017-12-18,1037.274169921875,1290.25,1294.4749755859375,1247.175048828125,1268.5,2180664
2017-12-19,1035.18408203125,1287.6500244140625,1298.9000244140625,1282.3499755859375,1288.0,1801952
2017-12-20,1040.671142578125,1294.4749755859375,1296.375,1275.324951171875,1291.0,1577570
2017-12-21,1043.383544921875,1297.8499755859375,1304.0,1290.0250244140625,1293.5,1293648
2017-12-22,1063.904296875,1323.375,1331.949951171875,1295.0999755859375,1302.0,3665664
2017-12-26,1064.9898681640625,1324.7249755859375,1344.875,1315.800048828125,1343.0,2175786
2017-12-27,1053.1116943359375,1309.949951171875,1329.25,1305.25,1324.7249755859375,739284
2017-12-28,1055.9456787109375,1313.4749755859375,1326.75,1302.824951171875,1304.4000244140625,2605088
2017-12-29,1085.7919921875,1350.5999755859375,1354.449951171875,1309.2750244140625,1311.550048828125,2609542
2018-01-01,1063.4423828125,1322.800048828125,1347.4000244140625,1317.5,1341.1500244140625,1351760
2018-01-02,1057.654052734375,1315.5999755859375,1334.800048828125,1310.0999755859375,1330.0,1920290
2018-01-03,1060.6485595703125,1319.324951171875,1334.5,1315.5999755859375,1316.0,1257120
2018-01-04,1068.06494140625,1328.550048828125,1331.0,1320.0,1325.0,913082
2018-01-05,1080.9677734375,1344.5999755859375,1349.75,1325.0,1325.0,1153706
2018-01-08,1091.09765625,1357.199951171875,1363.425048828125,1340.925048828125,1350.0,1242220
2018-01-09,1088.9268798828125,1354.5,1360.5,1338.2750244140625,1357.5,2149396
2018-01-10,1128.1590576171875,1403.300048828125,1408.0,1347.324951171875,1355.5,3365850
2018-01-11,1121.6871337890625,1395.25,1410.949951171875,1391.0999755859375,1405.0,2520744
2018-01-12,1115.9996337890625,1388.175048828125,1402.5,1370.2750244140625,1402.5,3360314
2018-01-15,1103.8399658203125,1373.050048828125,1404.0,1367.5250244140625,1388.574951171875,1457214
2018-01-16,1145.9459228515625,1425.425048828125,1430.824951171875,1375.2750244140625,1378.0,4267752
2018-01-17,1161.2608642578125,1444.4749755859375,1462.5,1431.074951171875,1435.0,4280806
2018-01-18,1173.0184326171875,1459.0999755859375,1466.5,1434.0250244140625,1448.5,2209478
2018-01-19,1189.5390625,1479.6500244140625,1491.0,1451.824951171875,1465.2750244140625,1820000
2018-01-22,1255.658447265625,1558.199951171875,1567.3499755859375,1461.0,1480.5,4367110
2018-01-23,1249.856201171875,1551.0,1571.175048828125,1545.0250244140625,1557.4749755859375,3239610
2018-01-24,1279.1080322265625,1587.300048828125,1629.5250244140625,1541.324951171875,1545.0,5621538
2018-01-25,1257.531982421875,1560.5250244140625,1589.9000244140625,1540.5,1587.5,3833844
2018-01-29,1288.8790283203125,1599.425048828125,1612.5,1561.0,1565.699951171875,3141060
2018-01-30,1270.344970703125,1576.425048828125,1601.9000244140625,1571.8499755859375,1590.0,1574758
2018-01-31,1254.026611328125,1556.175048828125,1575.0,1549.300048828125,1568.5,3043214
2018-02-01,1264.6033935546875,1569.300048828125,1595.0,1544.4000244140625,1562.0,2400630
2018-02-02,1270.6669921875,1576.824951171875,1595.0,1551.7249755859375,1560.0,2456490
2018-02-05,1250.33984375,1551.5999755859375,1594.0,1538.425048828125,1555.0,2757742
2018-02-06,1207.650146484375,1498.625,1538.574951171875,1492.5,1505.0,2657306
2018-02-07,1190.6473388671875,1477.5250244140625,1515.5,1473.7249755859375,1513.5,2180324
2018-02-08,1198.363037109375,1487.0999755859375,1513.800048828125,1479.5,1489.875,2755004
2018-02-09,1197.3555908203125,1485.8499755859375,1497.0,1448.324951171875,1475.0,2102458
2018-02-12,1195.583251953125,1483.6500244140625,1511.675048828125,1477.7750244140625,1489.1500244140625,1974562
2018-02-14,1173.22119140625,1455.9000244140625,1487.2249755859375,1446.25,1485.0,2847532
2018-02-15,1178.88232421875,1462.925048828125,1471.5,1452.550048828125,1465.9749755859375,2465236
2018-02-16,1181.7830810546875,1466.5250244140625,1499.800048828125,1461.5,1461.5,2515756
2018-02-19,1177.9754638671875,1461.800048828125,1476.6500244140625,1447.5999755859375,1472.5,1568224
2018-02-20,1186.4970703125,1472.375,1492.5250244140625,1463.949951171875,1464.0,1889068
2018-02-21,1225.802001953125,1521.1500244140625,1531.300048828125,1480.0250244140625,1487.0,3089228
2018-02-22,1228.98486328125,1525.0999755859375,1539.5,1511.25,1526.0,3463010
2018-02-23,1239.299560546875,1537.9000244140625,1544.5,1496.050048828125,1525.0,3362500
2018-02-26,1221.5308837890625,1515.8499755859375,1544.9749755859375,1510.5999755859375,1537.5,1363882
2018-02-27,1225.82177734375,1521.175048828125,1539.2750244140625,1516.0,1520.5,1717800
2018-02-28,1222.880615234375,1517.5250244140625,1531.9749755859375,1510.7249755859375,1517.5,2706864
2018-03-01,1223.948486328125,1518.8499755859375,1530.5999755859375,1510.0,1524.5,1718124
2018-03-05,1251.4075927734375,1552.925048828125,1556.824951171875,1516.4749755859375,1524.5,2858168
2018-03-06,1226.0035400390625,1521.4000244140625,1563.5,1515.074951171875,1561.0,1906764
2018-03-07,1219.8182373046875,1513.7249755859375,1544.5,1509.25,1535.0,1917772
2018-03-08,1210.349853515625,1501.9749755859375,1527.449951171875,1493.75,1527.449951171875,1951826
2018-03-09,1222.4981689453125,1517.050048828125,1531.5999755859375,1488.5999755859375,1502.5,1872436
2018-03-12,1229.770751953125,1526.074951171875,1541.949951171875,1517.75,1521.5,2091340
2018-03-13,1163.1478271484375,1443.4000244140625,1469.8499755859375,1436.0,1462.449951171875,88067154
2018-03-14,1163.188232421875,1443.449951171875,1461.5250244140625,1437.5250244140625,1446.4749755859375,3668668
2018-03-15,1156.25830078125,1434.8499755859375,1451.2750244140625,1427.800048828125,1447.5,2348906
2018-03-16,1138.52978515625,1412.8499755859375,1436.0,1402.5,1434.4000244140625,7197482
2018-03-19,1140.6650390625,1415.5,1424.0,1410.0,1414.5,3489940
2018-03-20,1154.3038330078125,1432.425048828125,1436.5999755859375,1409.5,1410.0,4024984
2018-03-21,1151.0404052734375,1428.375,1442.1500244140625,1425.0,1436.25,3907678
2018-03-22,1140.8062744140625,1415.675048828125,1437.9749755859375,1411.2750244140625,1429.9749755859375,2326094
2018-03-23,1135.487060546875,1409.074951171875,1417.050048828125,1399.0250244140625,1401.0,3654122
2018-03-26,1135.0242919921875,1408.5,1413.699951171875,1390.7750244140625,1409.5,2964210
2018-03-27,1147.3934326171875,1423.8499755859375,1431.5,1411.5250244140625,1412.5,2494574
2018-03-28,1147.977783203125,1424.574951171875,1437.5,1412.5,1417.949951171875,6865654
2018-04-02,1172.3544921875,1454.824951171875,1457.0,1420.0,1420.0,1662988
2018-04-03,1172.9993896484375,1455.625,1464.949951171875,1446.050048828125,1446.050048828125,1937290
2018-04-04,1172.8583984375,1455.449951171875,1467.0,1446.0,1464.7249755859375,2841820
2018-04-05,1191.8157958984375,1478.9749755859375,1481.875,1460.175048828125,1463.2750244140625,1809424
